cod producto,linea,rubro,descripcion,pcio_lista,unidad,imagen,,
186690,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO DACCORD PILAR 127,170.04,( PAR ),186690,,
186700,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO DACCORD FLORENCIA 128,170.04,( PAR ),186700,,
186710,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO DACCORD ECONOMICO 131/132,170.04,( PAR ),186710,,
186720,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO DACCORD PREMIUN,1497.04,( PAR ),186720,,
186730,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO URATEL FINO (PILAR),170.04,( PAR ),186730,,
186740,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO URATEL GRUESO FLOR.,170.04,( PAR ),186740,,
186750,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO NEO-PLAX 610 (JUEGO),212.56,( PAR ),186750,,
186760,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO NEO-PLAX 700,170.04,( PAR ),186760,,
186770,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO NEO-PLAX 740,170.04,( PAR ),186770,,
186780,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO NEO-PLAX 610 TORNILLO,94.84,( PAR ),186780,,
186790,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO CAMILLO SIMIL TIGRE,170.04,( PAR ),186790,,
186800,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO MONKOTO TORNILLO,170.04,( PAR ),186800,,
186810,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO FERRUM ADRIATICO-PILAR,202.74,( PAR ),186810,,
186820,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO TIGRE,170.04,( PAR ),186820,,
186830,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO PRINGLES,978.04,( PAR ),186830,,
186840,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO MADERA FERRUM NYLON,477.02,( PAR ),186840,,
186841,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,SOPORTE TAPA INODORO MADERA UNIVERSAL,477.02,(C/U),,,
TAURO,SANITARIOS,TAPAS DE INODOROS Y REPUESTOS,ASIENTO TAURO MADERA HERRAJE NYLON,12185.46,(C/U),,,
187100,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA FRANKLIN SOBRETAPA PLASTICA BLANCA,274.22,(C/U),187100,,
187101,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA IDEAL SOBRETAPA PLASTICA BLANCA,274.22,(C/U),187100,,
187102,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA LA PALANQUITA SOBRETAPA PLASTI. BLANCA,299.16,(C/U),187100,,
187110,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA FRANKLIN SOBRETAPA ACERO INOXIDABLE,660.48,(C/U),187110,,
187111,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA IDEAL SOBRETAPA ACERO INOXIDABLE,660.48,(C/U),187110,,
187112,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA LA PALANQUITA SOBRETAPA ACERO INOXI.,791.3,(C/U),187110,,
187120,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA FRANKLIN SOBRETAPA DE CHAPA ESMALTADA,988.48,(C/U),187120,,
187121,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA IDEAL SOBRETAPA DE CHAPA ESMALTADA,988.48,(C/U),187120,,
187122,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA LA PALANQUITA SOBRETAPA CHAPA ESMALT.,1267.54,(C/U),187120,,
187130,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA ARGENTA /BROOKLIN SIN BOTON C/CLAVIJA,906.9,(C/U),187130,,
187140,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA FRANKLIN PLASTICA SOLA COMUN,252.32,(C/U),187140,,
187150,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA FRANKLIN PLASTICA C/BOTON Y TORNILLOS,566.88,(C/U),187150,,
187160,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA FRANKLIN PLASTICA C/BOTON Y CREMALLERA,4245593,(C/U),187160,,
187161,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA FRANKLIN PLASTICA C/BOTON Y CREMA ANCHA,1253.74,(C/U),187160,,
187170,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA FIBROCEMENTO FRANKLIN,778.28,(C/U),187170,,
187180,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA FIBROCEMENTO FLUMAX ANCHA,778.28,(C/U),187180,,
187181,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA FIBROCEMENTO FLUMAX FINA,778.28,(C/U),187180,,
187190,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA IDEAL PLASTICA CON BOTON SIMIL,5058208,(C/U),187190,,
187192,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA IDEAL PLASTICA CON BOTON 'LEGITIMA',659.98,(C/U),187190,,
187200,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA IDEAL PLASTICA BOTON LARGO LEGITIMA,1106.88,(C/U),187200,,
187210,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA IDEAL PLASTICA BOTON BRONCE LEGITIMA,6125.98,(C/U),187210,,
187220,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA IDEAL PLASTICA MOCHILA DASH Y TRADICIONAL,1204.84,(C/U),187220,,
187230,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA LA PALANQUITA PLASTICA CROMADA,1268.32,(C/U),187230,,
187231,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA LA PALANQUITA PLASTICA BLANCA,479125,(C/U),187230,,
187240,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA LA PALANQUITA METALICA 'ORIGINAL',1227.48,(C/U),187240,,
187250,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TAPA YUNQUE PLASTICA CON BOTON,861.3,(C/U),187250,,
187510,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,RESORTE IDEAL CORTO,57.22,(C/U),187510,,
187511,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,RESORTE IDEAL LARGO,64.36,(C/U),187510,,
187512,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,RESORTE IDEAL CONICO 'LEGITIMO',152.76,(C/U),187510,,
187513,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,RESORTE IDEAL ACERO INOXIDABLE 'LEGITIMO',156.64,(C/U),187510,,
187520,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,SUJETA TAPA FRANKLIN PLASTICA BLANCA,134.88,(C/U),187520,,
187521,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,SUJETA TAPA FRANKLIN PLASTICA CROMADA,250155,(C/U),187521,,
187530,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,SUJETA TAPA IDEAL PLASTICA BLANCA,134.48,(C/U),187530,,
187531,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,SUJETA TAPA IDEAL PLASTICA CROMO,135.02,(C/U),187530,,
187532,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,SUJETA TAPA IDEAL PVC,315861,(C/U),187530,,
187533,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,SUJETA TAPA IDEAL BRONCE CROMO,844.14,(C/U),187530,,
187540,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,SUJETA TAPA LA PALANQUITA PLASTICA CROMO,234.76,(C/U),187540,,
187550,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TORNILLO TAPA FRANKLIN 5/32' C/2TUERCAS,84.98,(C/U),187550,,
187560,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TORNILLO TAPA FLUMAX DE 1/4',231.22,(C/U),187560,,
187570,SANITARIOS,TAPAS Y REPUESTOS PARA DEPOSITOS,TUERCA TORNILLO FRANKLIN 5/32',17.52,(C/U),187570,,
188100,SANITARIOS,TAPAS DE PISO,TAPA BRONCE PISO CAJA PLOMO 10 x 10,730.62,(C/U),188100,,
188101,SANITARIOS,TAPAS DE PISO,TAPA BRONCE PISO CAJA PLOMO 12 x 12,878.82,(C/U),188100,,
188102,SANITARIOS,TAPAS DE PISO,TAPA BRONCE PISO ESPUMA 10 x 10,1144.64,(C/U),188100,,
188103,SANITARIOS,TAPAS DE PISO,TAPA BRONCE PISO 10 x 10,730.62,(C/U),,,
188104,SANITARIOS,TAPAS DE PISO,TAPA BRONCE PISO 12 x 12,878.82,(C/U),188100,,
188105,SANITARIOS,TAPAS DE PISO,TAPA BRONCE PISO 15 x 15,0,(C/U),188100,,
188106,SANITARIOS,TAPAS DE PISO,TAPA BRONCE PISO DOBLE C.HERMETICO 15 x 15,0,(C/U),188100,,
188107,SANITARIOS,TAPAS DE PISO,TAPA BRONCE PISO DOBLE C.HERMETICO 20 x 20,2179.38,(C/U),188100,,
188300,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO CASAL C/M 9 x 9,867.66,(C/U),188300,,
188301,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO CASAL C/M 10 x 10,768.1,(C/U),188300,,
188302,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO CASAL C/M 12 x 12,808.38,(C/U),188300,,
188303,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO CASAL C/M 15 x 15,946.56,(C/U),188300,,
188304,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO CASAL C/M 20 x 20,1564.2,(C/U),188300,,
188310,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO ECO C/M 10 x 10,389.92,(C/U),188310,,
188311,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO ECO C/M 12 x 12,429.36,(C/U),188310,,
188312,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO ECO C/M 15 x 15,556.4,(C/U),188310,,
188313,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO ECO C/M 20 x 20,635.28,(C/U),188310,,
188320,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO ESPUMA C/M 10 x 10,2295.48,(C/U),188320,,
188321,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO ESPUMA C/M 15 x 15,33061676,(C/U),188320,,
188330,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO CAJA PLOMO C/M 10 x 10,677.16,(C/U),188330,,
188331,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO CAJA PLOMO C/M 12 x 12,807.52,(C/U),188330,,
188340,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO DOBLE C.HERMETICO 15 x 15,13197753,(C/U),188340,,
188342,SANITARIOS,TAPAS DE PISO,TAPA ACERO PISO DOBLE C.HERMETICO 20 x 20,21849587,(C/U),188340,,
189100,SANITARIOS,TAPAS DE CAMARA DE INSPECCION,TAPA CAMARA 20 X 20 REFORZADA,2684.86,(C/U),189100,,
189101,SANITARIOS,TAPAS DE CAMARA DE INSPECCION,TAPA CAMARA 25 X 25 REFORZADA,3395.78,(C/U),189100,,
189102,SANITARIOS,TAPAS DE CAMARA DE INSPECCION,TAPA CAMARA 30 X 30 REFORZADA,4784.22,(C/U),189100,,
189103,SANITARIOS,TAPAS DE CAMARA DE INSPECCION,TAPA CAMARA 40 X 40 REFORZADA,6189.38,(C/U),189100,,
189104,SANITARIOS,TAPAS DE CAMARA DE INSPECCION,TAPA CAMARA 50 X 50 REFORZADA,7301.78,(C/U),189100,,
189105,SANITARIOS,TAPAS DE CAMARA DE INSPECCION,TAPA CAMARA 60 X 60 REFORZADA  NARANJA,5860.68,(C/U),189100,,
189106,SANITARIOS,TAPAS DE CAMARA DE INSPECCION,TAPA CAMARA 60 X 60 REFORZADA,9852.8,(C/U),189100,,
189110,SANITARIOS,TAPAS DE CAMARA DE INSPECCION,TAPA CAMARA 20 X 20 ESTANDAR VERDE,1827.16,(C/U),189110,,
189111,SANITARIOS,TAPAS DE CAMARA DE INSPECCION,TAPA CAMARA 25 X 25 ESTANDAR VERDE,2484.28,(C/U),189110,,
189112,SANITARIOS,TAPAS DE CAMARA DE INSPECCION,TAPA CAMARA 30 X 30 ESTANDAR VERDE,3245.18,(C/U),189110,,
189113,SANITARIOS,TAPAS DE CAMARA DE INSPECCION,TAPA CAMARA 40 X 40 ESTANDAR VERDE,3781.16,(C/U),189110,,
189114,SANITARIOS,TAPAS DE CAMARA DE INSPECCION,TAPA CAMARA 50 X 50 ESTANDAR VERDE,5077.98,(C/U),189110,,
189115,SANITARIOS,TAPAS DE CAMARA DE INSPECCION,TAPA CAMARA 60 X 60 ESTANDAR VERDE,6282.32,(C/U),189110,,
190100,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA  7/8  GOMA  (N:22),81.38,(C/U),190100,,
190101,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA   1'  GOMA    (N:25),83.62,(C/U),190100,,
190102,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA 1.1/8 GOMA (N:29),84.52,(C/U),190100,,
190103,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA 1.1/4 GOMA (N:31),86.16,(C/U),190100,,
190104,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA 1.3/8 GOMA (N:35),87.46,(C/U),190100,,
190105,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA 1.1/2 GOMA (N:38),94.96,(C/U),190100,,
190106,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA 1.5/8 GOMA (N:41),95.86,(C/U),190100,,
190107,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA 1.3/4 GOMA (N:44),104.92,(C/U),190100,,
190108,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA 1.7/8 GOMA (N:47),119.34,(C/U),190100,,
190109,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA   2'  GOMA    (N:50),120.08,(C/U),190100,,
190110,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA JOHNSON CHICA,112.06,(C/U),190110,,
190111,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA JOHNSON GRANDE,112.06,(C/U),190110,,
190120,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA UNIVERSAL GOMA,112.92,(C/U),190120,,
190121,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA UNIVERSAL PVC,377489,(C/U),190120,,
190130,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA UNIVERSAL GIGANTE,178.62,(C/U),190130,,
190140,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA SOPAPA AMERICANA,222.28,(C/U),190140,,
190150,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA SOPAPA DE 50 MM  PVC,341241,(C/U),190150,,
190151,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA SOPAPA DE 40 MM PVC,341241,(C/U),190151,,
190160,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA SOPAPA DE 40MM PLASTICA,21.36,(C/U),190160,,
190161,SANITARIOS,TAPAS PARA PILETAS,TAPA PILETA SOPAPA DE 50 MM PLASTICA,21,(C/U),190161,,
190170,SANITARIOS,TAPAS PARA PILETAS,CADENA BOLITA CROMADA,1360.94,X METRO,190170,,
190180,SANITARIOS,TAPAS PARA PILETAS,LLAVERITO PARA CADENA CROMADO,8.44,(C/U),190180,,
190200,SANITARIOS,TAPAS PARA PILETAS,TERMINAL PARA CADENA CROMADO,87.3,(C/U),190200,,
190210,SANITARIOS,TAPAS PARA PILETAS,UNION PARA CADENA CROMADA,60.94,(C/U),190210,,
191100,SANITARIOS,TRABA PUERTAS DE GOMA,TRABA PUERTAS DE GOMA TIPO CUÑA,94.06,(C/U),191100,,
191110,SANITARIOS,TRABA PUERTAS DE GOMA,TRABA PUERTA GOMA NRO: 1 (21 x 19 ALTO),51.14,(C/U),191110,,
191111,SANITARIOS,TRABA PUERTAS DE GOMA,TRABA PUERTA GOMA NRO: 2 (25 x 3,5 ALTO),53.3,(C/U),191110,
191112,SANITARIOS,TRABA PUERTAS DE GOMA,TRABA PUERTA GOMA NRO: 3 (30 x 26 ALTO),84,(C/U),191110,,
191113,SANITARIOS,TRABA PUERTAS DE GOMA,TRABA PUERTA GOMA NRO: 4 (30 X 29 ALTO),92.5,(C/U),191110,,
191114,SANITARIOS,TRABA PUERTAS DE GOMA,TRABA PUERTA GOMA NRO: 5 (30 x 37 ALTO),87.38,(C/U),191110,,
191115,SANITARIOS,TRABA PUERTAS DE GOMA,TRABA PUERTA GOMA NRO: 6 (39,5 X 28) ALTO,128.28,(C/U),191110,
192100,SANITARIOS,TOMAS DE GOMA PARA CANILLA Y MANGUERA,TOMA GOMA P/CANILLA 1/2',101.24,(C/U),192100,,
192101,SANITARIOS,TOMAS DE GOMA PARA CANILLA Y MANGUERA,TOMA GOMA P/CANILLA 3/4',114.4,(C/U),192100,,
192102,SANITARIOS,TOMAS DE GOMA PARA CANILLA Y MANGUERA,TOMA GOMA P/CANILLA 1/2 x 3/4 MANGUERA,155.08,(C/U),,,
192110,SANITARIOS,TOMAS DE GOMA PARA CANILLA Y MANGUERA,TOMA GOMA CORTACHORRO LLUVIA LAVAVERDURA,83.92,(C/U),192110,,
192120,SANITARIOS,TOMAS DE GOMA PARA CANILLA Y MANGUERA,TOMA GOMA CORTACHORRO COMUN CANILLA 1/2,74.96,(C/U),192120,,
192130,SANITARIOS,TOMAS DE GOMA PARA CANILLA Y MANGUERA,TOMA GOMA CORTACHORRO 1/2 CORTO,110.7,(C/U),192130,,
192140,SANITARIOS,TOMAS DE GOMA PARA CANILLA Y MANGUERA,TOMA GOMA CORTACHORRO 1/2 LARGO,117.9,(C/U),192140,,
192150,SANITARIOS,TOMAS DE GOMA PARA CANILLA Y MANGUERA,MEZCLADOR LAVADERO PLASTICO CON CODOS,202.44,(C/U),192150,,
192160,SANITARIOS,TOMAS DE GOMA PARA CANILLA Y MANGUERA,CODITO PARA MEZCLADOR DE GOMA,72.76,(C/U),192160,,
193100,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDAC ANDINA BLANCA,7737.18,(C/U),193100,,
193110,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDAE VICTORIA BLANCA 210 X 490,10267.14,(C/U),193110,,
193120,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDAF FLORENCIA C/A 190 X 555,9355.56,(C/U),193120,,
193130,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDAP MAYO MODELO NUEVO BLANCA,12672.3,(C/U),193130,,
193140,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDDA DORICA C/AGUJERO 190 X 555,9355.56,(C/U),193140,,
193150,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDDL DORICA S/AGUJERO 115 X 235,6323.52,(C/U),193150,,
193160,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDDM DORICA C/AGUJERO 115 X 235,6323.52,(C/U),193160,,
193170,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDEL TRENTO 185x368,11258.66,(C/U),193170,,
193180,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDGA AVIGNON BLANCA 122 x 360,7606.74,(C/U),193180,,
193190,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDHA MARINA BLANCA,8341.62,(C/U),193190,,
193200,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDHW MARINA DUAL 167 x 378,8341.62,(C/U),193200,,
193205,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDJW VARESE,10303.6,(C/U),193205,,
193208,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDKA DUAL AC SUPERIOR,10046.96,(C/U),193208,,
193210,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDKC BARI 180 X 415,10046.96,(C/U),193210,,
193220,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDKM BARI,10046.96,(C/U),193220,,
193230,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDLC MILANO BLANCA 120 X 270,7170.6,(C/U),193230,,
193240,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDMA FLORENCIA/PILAR C/A 115X235,6323.52,(C/U),193240,,
193241,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDMAE FLORENCIA/PILAR C/A METALICA,3885.12,(C/U),193240,,
193250,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDML FLORENCIA/PILAR S/A 115X235,6323.52,(C/U),193250,,
193251,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDMLE FLORENCIA/PILAR S/A METALICA,3885.12,(C/U),193250,,
193260,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDNC NIZA 165 X 400,10046.96,(C/U),193260,,
193270,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDRA QUBIQ 134x348,10436.82,(C/U),193270,,
193280,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDSB PILAR-ROMA ANTIGUA BLANCA,9355.56,(C/U),193280,,
193285,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDTW DEPOSITO,10303.6,(C/U),193285,,
193290,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDUR MURANO,8995.14,(C/U),193290,,
193300,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDUW MURANO ADRIATICA 164x410,8995.14,(C/U),193300,,
193310,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDVC VERONA C/AGUJERO 127 X 270,2194,(C/U),193310,,
193320,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDVL VERONA S/AGUJERO 127 X 270,2199.72,(C/U),193320,,
193330,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDVM VERONA S/AGUJERO 105 X 240,7170.6,(C/U),193330,,
193335,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDWP GENERICO DUAL,12672.3,(C/U),,,
193340,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDZG ADRIATICA GRANDE 140 X 275,7170.6,(C/U),193340,,
193350,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDZM ADRIATICA CHICA 110 X 270,7170.6,(C/U),193350,,
193360,SANITARIOS,TAPA DE LOZA P/MOCHILA FERRUM,TAPA LOZA ZTDZW ADRIATICA 110x270,7170.6,(C/U),193360,,
194100,SANITARIOS,TAPON NEUMATICO,TAPON NEUMATICO P/40-50-63-110 mm,4235.56,(C/U),194100,,
194101,SANITARIOS,TAPON NEUMATICO,TAPON NEUMATICO REPUESTO DE GOMA (x 5 Unid),1400.86,(C/U),,,
195100,SANITARIOS,TEFLON,TEFLON 1/2 x 10 Mts.,59.94,(C/U),195100,,
195101,SANITARIOS,TEFLON,TEFLON 1/2 x 20 Mts.,95.32,(C/U),195100,,
195102,SANITARIOS,TEFLON,TEFLON 3/4 x 10 Mts.,99.14,(C/U),195100,,
195103,SANITARIOS,TEFLON,TEFLON 3/4 x 20 Mts.,141.9,(C/U),195100,,
195104,SANITARIOS,TEFLON,TEFLON  1 x 10 Mts.,133.44,(C/U),195100,,
195105,SANITARIOS,TEFLON,TEFLON  1 x 20 Mts.,412.1,(C/U),195100,,
195106,SANITARIOS,TEFLON,TEFLON DUPONT 1/2 x 10 Mts.,91.24,(C/U),195100,,
195107,SANITARIOS,TEFLON,TEFLON DUPONT 1/2 x 20 Mts.,138.92,(C/U),,,
195108,SANITARIOS,TEFLON,TEFLON DUPONT 3/4 x 10 Mts.,114.4,(C/U),,,
195109,SANITARIOS,TEFLON,TEFLON DUPONT 3/4 x 20 Mts.,174.3,(C/U),,,
195110,SANITARIOS,TEFLON,TEFLON 1/2 x 10 EXPENDEDOR x 150 Unid.,1308,(C/U),,,
195111,SANITARIOS,TEFLON,TEFLON 3/4 x 10 EXPENDEDOR x 120 Unid.,1295.2,(C/U),,,
195200,SANITARIOS,TEFLON,TEFLON ALTA DENSIDAD DUPONT 1/2' X 10 Mts.,144.36,(C/U),195100,,
195201,SANITARIOS,TEFLON,TEFLON ALTA DENSIDAD DUPONT 1/2' X 20 Mts.,236.96,(C/U),195100,,
195202,SANITARIOS,TEFLON,TEFLON ALTA DENSIDAD 1/2' X 40 Mts.,1027.78,(C/U),195100,,
195203,SANITARIOS,TEFLON,TEFLON ALTA DENSIDAD DUPONT 3/4' X 10 Mts.,193.38,(C/U),195100,,
195204,SANITARIOS,TEFLON,TEFLON ALTA DENSIDAD DUPONT 3/4' X 20 Mts.,329.54,(C/U),195100,,
195205,SANITARIOS,TEFLON,TEFLON ALTA DENSIDAD 3/4' X 40 Mts.,1806.28,(C/U),195100,,
195206,SANITARIOS,TEFLON,TEFLON ALTA DENSIDAD  1' X 10 Mts.,421.68,(C/U),195100,,
196100,SANITARIOS,TEE ESPECIALES,TEE LAVARROPA BRONCE NIQUEL,1296.94,(C/U),196100,,
196110,SANITARIOS,TEE ESPECIALES,TEE LAVARROPA PLASTICA,676.04,(C/U),196110,,
196120,SANITARIOS,TEE ESPECIALES,TEE PIPA,835.34,(C/U),196120,,
197100,SANITARIOS,TEE PICO MANGUERA,TEE TOMAGOMA DE 13 MM.,140.64,(C/U),197100,,
197101,SANITARIOS,TEE PICO MANGUERA,TEE TOMAGOMA DE 16 MM.,1595.6,(C/U),197100,,
197102,SANITARIOS,TEE PICO MANGUERA,TEE TOMAGOMA DE 19 MM.,1595.6,(C/U),197100,,
198100,SANITARIOS,TETONES PICO MANGUERA,TETON MACHO 1/2  X 13 mm PICO MANGUERA,549.1,(C/U),198100,,
198101,SANITARIOS,TETONES PICO MANGUERA,TETON MACHO 1/2  X 16 mm PICO MANGUERA,564.54,(C/U),198100,,
198102,SANITARIOS,TETONES PICO MANGUERA,TETON MACHO 1/2  X 19 mm PICO MANGUERA,608.7,(C/U),198100,,
